,Recency,Frequency,Monetary,AvgOrderValue,ItemsPerTransaction
1502,149,1,574.7,574.7,454.0
1503,4,13,4051.48,311.6523076923077,346.6923076923077
1504,130,4,1475.81,368.9525,129.75
1505,34,6,1474.32,245.72,139.83333333333334
1506,119,1,156.75,156.75,77.0
1507,107,6,2157.73,359.62166666666667,235.83333333333334
1508,11,7,2606.53,372.3614285714286,230.85714285714286
1509,71,6,2059.4500000000003,343.24166666666673,205.0
1510,92,9,1105.07,122.78555555555555,63.44444444444444
1511,311,1,1063.0,1063.0,196.0
1512,43,2,770.03,385.015,393.0
1513,362,1,122.7,122.7,68.0
1514,92,7,1496.98,213.8542857142857,358.85714285714283
1516,22,2,490.22,245.11,163.0
1517,4,3,1937.25,645.75,570.3333333333334
1518,11,6,1058.06,176.34333333333333,81.16666666666667
1519,99,1,387.52,387.52,334.0
1520,57,2,813.11,406.555,182.5
1521,1,6,4263.64,710.6066666666667,484.3333333333333
1522,218,1,265.2,265.2,120.0
1523,18,1,322.08,322.08,48.0
1524,24,10,4481.67,448.16700000000003,269.9
1525,50,2,363.34000000000003,181.67000000000002,114.0
1526,7,5,1244.83,248.96599999999998,87.2
1527,303,1,470.36,470.36,130.0
1528,10,6,2255.51,375.91833333333335,345.0
1529,22,6,1372.8,228.79999999999998,61.333333333333336
1530,99,1,89.06,89.06,129.0
1531,366,1,63.0,63.0,60.0
1532,306,1,131.9,131.9,82.0
1534,8,5,2357.6800000000003,471.53600000000006,117.6
1535,1,4,1712.89,428.2225,111.5
1536,205,2,1589.82,794.91,241.0
1537,54,4,1420.2,355.05,234.5
1538,1,4,1039.58,259.895,233.25
1539,19,5,1163.23,232.64600000000002,114.2
1540,9,2,375.35,187.675,52.0
1541,19,4,907.1,226.775,189.25
1542,181,3,483.25,161.08333333333334,80.33333333333333
1543,60,2,662.59,331.295,194.5
1544,11,2,264.44,132.22,59.5
1545,190,1,119.93,119.93,49.0
1546,5,9,3062.4,340.26666666666665,323.1111111111111
1547,311,1,113.64,113.64,88.0
1549,110,3,434.34,144.78,293.6666666666667
1550,148,3,2103.06,701.02,255.33333333333334
1551,66,11,2004.02,182.18363636363637,87.63636363636364
1552,98,3,529.62,176.54,59.666666666666664
1553,247,3,1058.6200000000001,352.8733333333334,135.0
1554,29,7,2272.4,324.62857142857143,143.71428571428572
1555,18,4,598.76,149.69,69.5
1556,12,2,461.19,230.595,96.5
1557,104,8,1936.84,242.105,145.0
1558,74,2,234.34000000000003,117.17000000000002,44.0
1559,46,1,547.66,547.66,140.0
1560,72,3,925.85,308.6166666666667,149.0
1561,257,1,215.7,215.7,132.0
1562,20,4,1309.6,327.4,180.0
1563,254,2,316.25,158.125,58.5
1564,11,1,279.05,279.05,143.0
1565,165,2,636.51,318.255,244.5
1566,18,6,2068.15,344.69166666666666,274.3333333333333
1567,282,1,137.1,137.1,97.0
1568,50,1,321.92,321.92,210.0
1569,39,1,165.75,165.75,71.0
1570,27,6,1196.33,199.38833333333332,122.5
1572,207,1,463.38,463.38,299.0
1573,175,2,340.93,170.465,69.5
1574,7,5,2383.2400000000002,476.648,257.0
1575,26,1,139.56,139.56,92.0
1576,51,2,123.8,61.9,31.0
1577,312,2,538.8100000000001,269.40500000000003,79.5
1578,309,1,475.37,475.37,235.0
1579,43,5,1957.32,391.464,219.6
1580,26,3,815.32,271.77333333333337,167.0
1581,88,3,356.85,118.95,39.0
1582,184,2,251.21,125.605,80.5
1583,20,11,2470.67,224.60636363636365,136.1818181818182
1584,3,6,3543.26,590.5433333333334,334.0
1585,47,4,673.26,168.315,77.0
1587,17,5,2012.17,402.434,146.0
1588,24,6,1383.18,230.53,100.0
1589,22,2,276.42,138.21,65.5
1590,11,5,1314.81,262.962,156.8
1591,188,2,275.28,137.64,61.0
1592,101,3,455.59000000000003,151.86333333333334,120.33333333333333
1593,61,3,1055.35,351.7833333333333,196.33333333333334
1594,18,6,2102.09,350.34833333333336,189.0
1595,33,2,330.45,165.225,45.5
1596,64,1,174.37,174.37,278.0
1597,2,2,270.6,135.3,73.0
1598,24,4,974.54,243.635,131.25
1599,108,1,241.09,241.09,251.0
1600,32,9,1867.68,207.52,75.11111111111111
1601,20,9,4332.2,481.35555555555555,299.55555555555554
1603,37,1,364.21999999999997,364.21999999999997,278.0
1604,60,3,620.04,206.67999999999998,116.0
1605,26,6,2925.91,487.65166666666664,235.0
1606,236,4,932.85,233.2125,71.0
1607,25,7,1949.72,278.5314285714286,574.1428571428571
1609,60,3,2864.19,954.73,610.3333333333334
1610,260,1,171.8,171.8,40.0
1611,58,1,355.56,355.56,120.0
1612,65,2,388.25,194.125,77.5
1613,16,2,537.48,268.74,214.0
1614,10,3,996.26,332.08666666666664,140.33333333333334
1615,59,8,1461.65,182.70625,80.875
1616,186,1,103.25,103.25,19.0
1617,29,16,3630.33,226.895625,42.4375
1619,5,5,2578.09,515.618,263.4
1620,4,8,4007.54,500.9425,333.5
1621,151,2,652.8,326.4,128.0
1622,311,1,289.24,289.24,136.0
1623,11,2,765.62,382.81,197.0
1624,18,2,186.23,93.115,53.0
1625,152,1,165.07,165.07,91.0
1626,19,5,859.27,171.85399999999998,98.6
1627,10,4,2381.04,595.26,369.5
1628,57,2,324.14,162.07,65.0
1629,85,1,788.38,788.38,510.0
1631,76,3,1080.76,360.25333333333333,338.0
1633,96,4,3099.12,774.78,385.0
1635,57,2,1530.3600000000001,765.1800000000001,206.0
1636,1,1,227.39,227.39,79.0
1637,281,2,218.06,109.03,47.5
1638,3,7,2832.84,404.6914285714286,204.0
1639,180,9,1653.42,183.71333333333334,60.44444444444444
1640,372,1,35.400000000000006,35.400000000000006,12.0
1641,13,4,859.71,214.9275,88.25
1642,3,1,168.63,168.63,240.0
1643,17,1,138.6,138.6,217.0
1644,41,1,114.11,114.11,73.0
1645,6,5,1052.55,210.51,158.4
1646,169,4,1042.26,260.565,95.75
1647,50,1,157.05,157.05,91.0
1648,277,1,237.36,237.36,444.0
1649,19,9,1601.14,177.90444444444447,84.55555555555556
1650,372,1,39.75,39.75,5.0
1651,15,4,1447.14,361.785,324.25
1652,35,3,570.46,190.15333333333334,138.33333333333334
1653,22,3,617.99,205.99666666666667,110.66666666666667
1654,7,2,379.83,189.915,92.5
1655,20,6,1740.6,290.09999999999997,163.0
1656,11,2,883.15,441.575,288.5
1657,44,1,221.97,221.97,189.0
1658,306,1,393.33000000000004,393.33000000000004,125.0
1659,11,1,213.96,213.96,168.0
1660,275,1,660.0,660.0,400.0
1663,4,4,1785.15,446.2875,109.25
1665,243,3,406.08000000000004,135.36,34.666666666666664
1666,9,3,553.44,184.48000000000002,88.0
1667,246,1,394.44,394.44,152.0
1668,206,2,412.78000000000003,206.39000000000001,107.0
1669,1,5,1788.3600000000001,357.672,198.6
1670,185,1,320.58000000000004,320.58000000000004,146.0
1671,32,5,889.25,177.85,83.8
1672,57,2,225.85,112.925,81.0
1673,196,2,899.63,449.815,167.5
1674,24,4,2791.27,697.8175,350.75
1675,91,2,671.96,335.98,136.0
1676,4,2,959.01,479.505,190.0
1677,51,3,1006.98,335.66,207.33333333333334
1678,263,1,114.56,114.56,96.0
1679,266,1,344.90000000000003,344.90000000000003,96.0
1680,36,2,609.85,304.925,120.5
1681,51,1,443.6,443.6,166.0
1682,52,6,2984.49,497.41499999999996,238.5
1683,24,6,2125.08,354.18,147.66666666666666
1684,22,1,110.46,110.46,90.0
1685,59,1,96.12,96.12,76.0
1686,170,2,693.8100000000001,346.90500000000003,407.5
1687,68,2,830.76,415.38,129.0
1688,157,2,597.09,298.545,190.5
1690,201,1,243.22,243.22,95.0
1691,5,4,1417.29,354.3225,254.5
1692,67,2,654.6,327.3,172.0
1693,77,1,114.18,114.18,53.0
1694,1,7,1947.55,278.2214285714286,135.71428571428572
1695,8,4,1932.23,483.0575,272.25
1696,169,2,291.05,145.525,60.0
1697,18,4,848.22,212.055,116.5
1698,5,2,247.15,123.575,23.5
1699,9,9,2529.93,281.1033333333333,132.77777777777777
1700,87,2,285.74,142.87,114.0
1701,27,1,107.95,107.95,35.0
1702,29,4,771.17,192.7925,150.5
1703,20,2,637.89,318.945,233.0
1704,61,5,1835.7,367.14,148.0
1705,24,1,195.25,195.25,161.0
1707,242,3,1269.99,423.33,258.3333333333333
1708,280,2,411.53,205.765,168.5
1709,235,2,765.55,382.775,227.0
1710,3,5,1736.4,347.28000000000003,200.8
1711,16,1,604.75,604.75,341.0
1712,31,6,2548.2400000000002,424.7066666666667,416.6666666666667
1714,71,3,498.95,166.31666666666666,25.333333333333332
1715,188,2,52.0,26.0,40.0
1716,26,5,1236.28,247.256,170.6
1717,107,1,628.38,628.38,470.0
1719,209,1,112.8,112.8,76.0
1720,44,2,371.7,185.85,85.0
1721,31,5,2114.33,422.866,141.4
1722,137,4,591.55,147.8875,66.25
1723,265,1,172.9,172.9,34.0
1724,4,7,2078.95,296.99285714285713,232.85714285714286
1725,218,2,188.60999999999999,94.30499999999999,90.5
1726,2,5,1250.76,250.152,123.0
1727,214,1,109.13000000000001,109.13000000000001,77.0
1728,32,3,2235.3,745.1,447.3333333333333
1729,11,9,2549.37,283.2633333333333,103.55555555555556
1730,1,17,3292.14,193.65529411764706,85.52941176470588
1731,15,1,318.17,318.17,183.0
1732,11,9,1546.91,171.8788888888889,120.22222222222223
1733,199,1,179.0,179.0,100.0
1734,3,3,1126.37,375.45666666666665,207.0
1735,15,13,4921.04,378.54153846153844,191.07692307692307
1736,14,4,606.13,151.5325,94.5
1737,10,11,2868.8,260.8,88.9090909090909
1738,29,3,917.07,305.69,105.0
1739,9,11,2666.36,242.39636363636365,146.8181818181818
1740,24,1,160.19,160.19,229.0
1741,25,4,867.38,216.845,130.25
1742,43,2,329.68,164.84,302.0
1743,2,5,1602.13,320.42600000000004,206.4
1744,6,3,663.81,221.26999999999998,73.0
1745,147,1,187.92000000000002,187.92000000000002,120.0
1746,10,6,1158.3,193.04999999999998,115.83333333333333
1747,25,1,718.08,718.08,593.0
1748,274,1,268.58,268.58,62.0
1749,374,1,313.49,313.49,197.0
1750,1,8,2005.06,250.6325,141.5
1751,47,3,380.02,126.67333333333333,85.33333333333333
1752,8,8,2702.4900000000002,337.81125000000003,175.625
1755,4,3,1164.55,388.18333333333334,115.0
1756,43,7,1314.45,187.77857142857144,85.85714285714286
1757,4,7,3902.28,557.4685714285714,545.7142857142857
1758,197,3,1448.21,482.7366666666667,245.0
1759,12,6,1400.34,233.39,140.16666666666666
1760,16,7,1099.98,157.14000000000001,89.57142857142857
1761,113,5,1220.26,244.052,207.6
1762,249,1,328.2,328.2,84.0
1763,29,5,1415.75,283.15,244.6
1764,44,1,389.64,389.64,260.0
1765,87,1,563.15,563.15,211.0
1766,45,2,638.05,319.025,243.0
1767,10,11,5010.28,455.47999999999996,201.72727272727272
1768,15,1,738.96,738.96,416.0
1769,75,1,420.5,420.5,160.0
1770,145,4,1484.06,371.015,104.75
1771,5,3,1625.97,541.99,189.66666666666666
1772,297,1,89.2,89.2,40.0
1773,59,2,255.9,127.95,59.0
1774,264,1,300.52,300.52,341.0
1775,47,1,278.3,278.3,190.0
1776,29,3,254.11,84.70333333333333,45.0
1777,8,6,2473.37,412.2283333333333,224.83333333333334
1778,17,2,192.60000000000002,96.30000000000001,26.0
1780,232,2,876.42,438.21,245.0
1781,112,1,139.26,139.26,82.0
1782,58,3,1011.9,337.3,391.3333333333333
1783,51,11,2538.3,230.75454545454548,284.90909090909093
1784,127,2,730.86,365.43,153.0
1785,281,3,386.15,128.71666666666667,28.0
1786,55,2,447.68,223.84,155.0
1787,320,1,200.10000000000002,200.10000000000002,114.0
1788,26,2,289.99,144.995,118.5
1789,10,2,77.4,38.7,42.0
1790,7,2,679.4399999999999,339.71999999999997,210.5
1791,29,1,197.64,197.64,116.0
1792,17,4,745.06,186.265,174.75
1793,64,1,6.2,6.2,2.0
1794,21,1,228.99,228.99,91.0
1795,3,7,1319.91,188.55857142857144,96.14285714285714
1796,166,1,131.45000000000002,131.45000000000002,17.0
1798,53,3,173.74,57.913333333333334,50.0
1799,51,1,157.7,157.7,146.0
1800,48,12,4339.74,361.645,304.5833333333333
1801,61,1,193.14,193.14,175.0
1802,162,3,845.55,281.84999999999997,123.33333333333333
1803,9,1,353.27,353.27,121.0
1804,15,4,554.65,138.6625,28.75
1805,75,1,193.39000000000001,193.39000000000001,330.0
1806,40,8,2741.17,342.64625,268.375
1807,41,11,2087.88,189.80727272727273,92.36363636363636
1808,370,2,155.43,77.715,33.5
1809,37,2,778.5,389.25,372.0
1810,197,1,271.85,271.85,5.0
1811,200,2,1110.34,555.17,327.5
1812,74,3,657.8,219.26666666666665,108.0
1813,64,2,272.07,136.035,54.5
1814,21,4,507.29,126.8225,63.25
1815,367,1,48.800000000000004,48.800000000000004,20.0
1816,180,3,321.43,107.14333333333333,29.333333333333332
1817,10,4,1127.71,281.9275,131.25
1818,4,12,2226.91,185.57583333333332,82.58333333333333
1819,197,3,2139.76,713.2533333333334,724.0
1820,29,4,697.55,174.3875,113.0
1821,53,1,197.13,197.13,169.0
1822,18,6,1720.3,286.71666666666664,122.33333333333333
1823,10,3,102.44999999999999,34.15,15.0
1824,90,4,1649.5,412.375,359.0
1825,268,1,62.85,62.85,31.0
1826,53,6,3295.76,549.2933333333334,296.3333333333333
1827,44,4,2824.69,706.1725,291.5
1828,64,4,3189.81,797.4525,458.25
1829,149,1,309.4,309.4,120.0
1831,312,1,325.75,325.75,293.0
1832,23,2,511.35,255.675,162.5
1833,58,6,2836.69,472.7816666666667,291.1666666666667
1834,24,2,475.8,237.9,41.0
1835,78,7,2759.83,394.26142857142855,261.7142857142857
1836,119,2,645.65,322.825,133.5
1837,36,3,1311.3799999999999,437.1266666666666,238.0
1838,60,2,1173.12,586.56,232.0
1839,13,4,1353.74,338.435,167.75
1840,19,1,170.32,170.32,232.0
1841,52,1,125.79,125.79,117.0
1842,26,2,841.1999999999999,420.59999999999997,386.0
1843,29,1,266.76,266.76,132.0
1844,7,2,52.2,26.1,54.0
1846,186,3,710.28,236.76,109.33333333333333
1847,3,8,2953.59,369.19875,175.625
1848,9,2,725.7,362.85,275.0
1849,262,1,327.25,327.25,119.0
1850,3,4,522.38,130.595,46.25
1851,210,1,519.68,519.68,168.0
1852,108,2,1465.3200000000002,732.6600000000001,279.0
1853,13,9,1485.54,165.06,89.11111111111111
1854,77,3,706.19,235.39666666666668,124.33333333333333
1855,20,1,255.4,255.4,316.0
1856,27,2,589.7,294.85,79.0
1857,19,6,761.59,126.93166666666667,131.66666666666666
1858,132,1,765.3199999999999,765.3199999999999,724.0
1859,253,1,364.8,364.8,160.0
1861,207,1,369.2,369.2,184.0
1862,336,1,135.9,135.9,90.0
1863,254,1,125.65,125.65,51.0
1864,148,2,554.38,277.19,252.5
1865,10,2,1237.8500000000001,618.9250000000001,399.5
1866,85,1,655.75,655.75,265.0
1868,205,2,468.77000000000004,234.38500000000002,139.5
1869,8,4,1366.38,341.595,117.0
1870,23,6,1303.52,217.25333333333333,170.0
1871,11,9,1421.29,157.92111111111112,73.44444444444444
1872,26,1,332.66,332.66,218.0
1873,21,5,2810.63,562.126,307.2
1875,158,2,616.15,308.075,143.5
1876,3,7,3501.1,500.15714285714284,241.57142857142858
1877,74,1,277.8,277.8,132.0
1878,3,4,434.35,108.5875,59.5
1880,17,2,867.85,433.925,485.5
1881,36,4,1227.43,306.8575,435.75
1882,91,2,307.48,153.74,56.0
1883,71,4,1268.98,317.245,284.0
1884,116,2,1610.15,805.075,337.5
1885,213,2,977.77,488.885,254.5
1886,30,2,1316.07,658.035,476.5
1887,51,1,749.1,749.1,418.0
1888,246,1,310.05,310.05,64.0
1889,32,1,223.88,223.88,136.0
1890,109,3,2372.86,790.9533333333334,388.6666666666667
1891,5,5,1257.68,251.536,83.4
1892,366,1,363.53,363.53,80.0
1893,82,2,1890.94,945.47,521.0
1896,57,3,1621.88,540.6266666666667,161.33333333333334
1898,14,1,100.9,100.9,22.0
1899,72,2,290.82,145.41,89.5
1900,23,6,1101.97,183.66166666666666,112.16666666666667
1901,19,1,371.2,371.2,136.0
1902,79,1,311.69,311.69,311.0
1904,25,1,289.82,289.82,225.0
1905,12,1,336.17,336.17,127.0
1906,253,1,58.49,58.49,34.0
1907,147,3,499.68,166.56,43.0
1908,64,4,695.42,173.855,123.5
1909,8,2,221.27,110.635,110.5
1911,271,1,126.7,126.7,44.0
1912,10,5,1487.8,297.56,235.2
1913,247,1,206.21,206.21,143.0
1914,96,2,599.0,299.5,182.5
1915,15,1,191.32,191.32,187.0
1916,50,1,463.8,463.8,140.0
1917,30,1,147.59,147.59,127.0
1918,68,4,1592.06,398.015,62.5
1919,35,3,1116.57,372.19,214.66666666666666
1920,128,1,114.77,114.77,28.0
1921,107,3,1314.45,438.15000000000003,123.0
1922,37,1,114.39,114.39,44.0
1923,57,1,279.94,279.94,380.0
1924,57,7,790.86,112.98,33.42857142857143
1925,72,5,1931.42,386.284,105.0
1926,246,1,102.12,102.12,97.0
1927,19,2,213.27,106.635,30.0
1928,198,2,296.75,148.375,130.0
1929,16,2,326.4,163.2,64.0
1930,212,1,334.54,334.54,141.0
1931,39,2,233.23000000000002,116.61500000000001,51.5
1932,46,3,546.1999999999999,182.06666666666663,373.3333333333333
1933,170,2,429.87,214.935,135.0
1934,48,1,490.52,490.52,218.0
1935,116,4,1641.76,410.44,215.5
1938,51,1,502.09,502.09,302.0
1939,159,1,156.91,156.91,69.0
1940,12,3,1261.78,420.5933333333333,214.0
1941,36,1,308.94,308.94,184.0
1942,54,2,423.04,211.52,115.5
1943,43,2,260.17,130.085,75.5
1944,173,1,170.04,170.04,76.0
1945,34,1,125.58,125.58,63.0
1946,39,3,496.21000000000004,165.40333333333334,63.0
1947,267,1,266.0,266.0,159.0
1948,9,9,1914.82,212.75777777777776,94.11111111111111
1949,12,4,905.04,226.26,135.75
1951,10,10,1661.33,166.13299999999998,92.0
1952,33,1,377.01,377.01,189.0
1953,80,3,469.0,156.33333333333334,95.0
1954,31,4,1066.1499999999999,266.53749999999997,141.25
1955,8,4,627.13,156.7825,114.75
1956,72,2,518.28,259.14,186.0
1957,4,4,668.14,167.035,100.25
1959,5,10,2586.67,258.66700000000003,169.5
1960,16,8,4308.61,538.57625,302.75
1961,90,1,252.73000000000002,252.73000000000002,245.0
1962,72,3,465.55,155.18333333333334,109.0
1963,59,6,705.49,117.58166666666666,36.166666666666664
1965,170,1,180.35,180.35,104.0
1966,199,1,135.93,135.93,30.0
1967,31,1,537.0,537.0,300.0
1969,152,2,735.66,367.83,57.0
1971,270,1,343.62,343.62,222.0
1972,65,4,384.05,96.0125,48.75
1973,274,1,121.17000000000002,121.17000000000002,63.0
1974,25,3,1782.09,594.03,408.0
1975,23,3,1391.61,463.86999999999995,337.0
1976,319,1,215.78,215.78,82.0
1977,5,3,697.79,232.59666666666666,328.6666666666667
1978,12,2,302.1,151.05,99.0
1979,275,2,1489.5,744.75,334.0
1980,25,11,2124.9900000000002,193.18090909090913,97.18181818181819
1981,41,9,1337.72,148.63555555555556,67.11111111111111
1982,8,4,303.09,75.7725,65.75
1984,71,4,987.86,246.965,190.75
1985,213,1,370.79999999999995,370.79999999999995,56.0
1986,38,4,3158.13,789.5325,345.75
1987,53,1,893.59,893.59,317.0
1988,78,3,1744.76,581.5866666666667,318.0
1989,46,2,553.36,276.68,182.0
1991,373,1,106.2,106.2,36.0
1992,94,2,982.07,491.035,134.5
1993,10,3,1043.41,347.80333333333334,163.66666666666666
1994,105,1,748.87,748.87,455.0
1995,78,1,773.03,773.03,447.0
1996,173,1,880.85,880.85,571.0
1998,213,4,895.61,223.9025,97.25
1999,22,5,504.8,100.96000000000001,38.0
2000,257,1,88.2,88.2,38.0
2001,282,1,306.94,306.94,470.0
2002,21,2,1160.07,580.035,230.0
2003,10,6,2420.84,403.47333333333336,226.5
2004,308,1,381.32,381.32,208.0
2005,68,1,480.71,480.71,346.0
2006,215,2,457.81,228.905,67.5
2007,18,6,4597.02,766.1700000000001,626.6666666666666
2008,104,4,1370.6,342.65,269.75
2009,43,1,219.39000000000001,219.39000000000001,120.0
2010,4,1,248.08,248.08,170.0
2012,84,1,410.48,410.48,343.0
2013,334,3,876.0,292.0,26.666666666666668
2014,9,2,317.53,158.765,120.5
2015,31,2,703.36,351.68,164.5
2016,197,2,1027.44,513.72,318.5
2017,18,7,2298.93,328.4185714285714,173.0
2018,18,5,1422.52,284.504,236.2
2019,311,6,319.5,53.25,28.166666666666668
2020,142,4,1300.25,325.0625,124.75
2021,246,1,484.95,484.95,131.0
2022,24,4,996.1,249.025,61.5
2023,29,3,1567.48,522.4933333333333,236.66666666666666
2025,30,10,2760.56,276.056,309.6
2026,18,1,340.11,340.11,157.0
2027,18,4,1352.75,338.1875,162.0
2028,15,5,1551.78,310.356,389.6
2030,246,1,266.4,266.4,88.0
2031,134,1,358.82,358.82,296.0
2032,50,2,457.72,228.86,99.5
2033,114,3,1633.78,544.5933333333334,266.6666666666667
2034,7,2,2199.31,1099.655,597.5
2035,23,2,184.19,92.095,116.5
2037,66,1,406.53,406.53,251.0
2038,60,4,1471.0,367.75,335.75
2039,50,11,3447.4,313.40000000000003,163.0909090909091
2040,170,1,330.11,330.11,197.0
2041,18,5,977.9300000000001,195.586,135.8
2042,128,3,982.42,327.4733333333333,226.66666666666666
2043,15,8,1387.99,173.49875,110.875
2044,239,1,139.05,139.05,43.0
2045,3,4,1286.7,321.675,194.0
2046,240,2,178.96,89.48,104.0
2047,52,7,2354.25,336.32142857142856,224.57142857142858
2048,46,1,498.74,498.74,365.0
2049,226,1,259.45,259.45,150.0
2051,4,4,1194.73,298.6825,189.0
2053,240,1,623.5,623.5,366.0
2054,11,1,301.29,301.29,187.0
2055,134,1,520.8000000000001,520.8000000000001,128.0
2057,10,13,4745.69,365.0530769230769,208.0
2058,31,1,329.25,329.25,198.0
2059,75,1,296.42,296.42,104.0
2060,1,3,961.49,320.49666666666667,199.0
2062,45,1,401.40000000000003,401.40000000000003,198.0
2064,357,1,158.16,158.16,84.0
2065,18,2,304.47,152.235,93.0
2066,69,3,843.05,281.01666666666665,120.0
2067,373,1,487.75,487.75,160.0
2068,321,1,163.0,163.0,67.0
2069,26,1,106.56,106.56,52.0
2071,9,5,1624.05,324.81,322.2
2072,323,1,135.75,135.75,145.0
2073,72,1,224.14,224.14,454.0
2074,260,1,40.5,40.5,30.0
2075,18,5,2206.95,441.39,387.6
2076,367,1,87.5,87.5,36.0
2077,66,3,689.4799999999999,229.82666666666663,181.33333333333334
2078,154,2,622.85,311.425,126.5
2079,29,2,406.76,203.38,111.5
2080,70,1,310.62,310.62,666.0
2081,14,2,411.41,205.705,107.5
2082,2,16,4777.18,298.57375,117.9375
2084,120,3,1044.32,348.1066666666666,306.0
2085,61,1,499.32,499.32,144.0
2088,11,3,1079.6100000000001,359.87000000000006,156.33333333333334
2089,92,2,193.64,96.82,60.0
2090,59,4,1268.7,317.175,99.0
2091,87,5,1236.54,247.308,242.0
2092,26,6,1827.8,304.6333333333333,292.1666666666667
2093,357,1,316.58,316.58,258.0
2094,85,2,653.24,326.62,189.0
2095,10,4,420.29999999999995,105.07499999999999,40.5
2096,1,5,870.12,174.024,63.2
2097,225,1,331.18,331.18,228.0
2098,60,2,894.4100000000001,447.20500000000004,120.0
2099,241,1,101.8,101.8,36.0
2100,319,2,328.35,164.175,136.0
2101,2,8,1661.44,207.68,156.75
2102,47,3,734.94,244.98000000000002,75.0
2103,88,1,96.6,96.6,28.0
2105,176,1,305.75,305.75,45.0
2106,52,6,1778.96,296.49333333333334,232.16666666666666
2107,366,1,403.25,403.25,43.0
2108,319,1,585.0,585.0,440.0
2109,226,2,755.75,377.875,106.5
2110,358,2,322.08,161.04,76.0
2111,234,1,409.40000000000003,409.40000000000003,226.0
2112,311,1,154.41,154.41,71.0
2113,37,5,1219.4,243.88000000000002,150.0
2114,66,4,3386.71,846.6775,563.75
2115,239,2,429.6,214.8,175.5
2116,113,2,612.06,306.03,343.0
2117,277,1,197.0,197.0,196.0
2118,218,12,2247.51,187.29250000000002,110.33333333333333
2119,299,1,321.05,321.05,269.0
2120,2,4,1412.32,353.08,267.75
2121,29,3,1071.99,357.33,230.66666666666666
2122,10,2,780.59,390.295,297.0
2123,45,5,1706.57,341.31399999999996,273.8
2124,67,8,1756.44,219.555,227.25
2125,74,1,316.68,316.68,185.0
2126,65,2,631.57,315.785,202.5
2127,134,3,2515.84,838.6133333333333,594.6666666666666
2128,238,2,514.15,257.075,123.5
2129,122,1,356.0,356.0,160.0
2132,36,2,740.78,370.39,261.0
2133,16,5,918.1999999999999,183.64,173.2
2134,127,1,300.36,300.36,275.0
2135,67,1,890.85,890.85,489.0
2136,149,1,98.45,98.45,55.0
2137,283,1,317.15,317.15,46.0
2138,169,2,623.16,311.58,71.0
2139,100,7,1810.77,258.68142857142857,126.42857142857143
2140,135,1,254.82,254.82,270.0
2141,324,1,178.95000000000002,178.95000000000002,73.0
2142,107,1,156.51,156.51,89.0
2143,64,1,393.74,393.74,265.0
2144,151,2,1506.1200000000001,753.0600000000001,306.0
2145,338,1,119.3,119.3,18.0
2146,22,5,1717.36,343.472,188.8
2147,24,1,408.8,408.8,26.0
2148,16,7,2379.49,339.9271428571428,217.28571428571428
2149,7,15,2507.07,167.138,84.13333333333334
2150,57,2,721.94,360.97,155.0
2151,4,2,716.57,358.285,309.5
2152,38,1,615.14,615.14,498.0
2153,66,1,135.31,135.31,64.0
2154,47,1,255.89999999999998,255.89999999999998,205.0
2155,355,1,290.51,290.51,189.0
2156,172,1,113.12,113.12,154.0
2157,59,9,2332.15,259.1277777777778,134.55555555555554
2158,50,1,240.55,240.55,55.0
2159,22,2,486.69,243.345,216.5
2160,43,5,2306.52,461.304,155.0
2161,29,3,939.78,313.26,336.0
2163,26,15,4668.3,311.22,140.2
2164,201,1,180.94,180.94,56.0
2165,51,6,3672.86,612.1433333333333,294.3333333333333
2166,10,3,641.94,213.98000000000002,97.33333333333333
2167,2,12,4799.9,399.9916666666666,259.6666666666667
2168,67,7,4507.01,643.8585714285715,421.14285714285717
2169,64,1,496.44,496.44,292.0
2170,51,12,5070.35,422.5291666666667,231.25
2171,290,1,574.02,574.02,248.0
2172,61,8,694.4000000000001,86.80000000000001,13.0
2173,64,3,1174.35,391.45,270.0
2174,96,1,205.3,205.3,37.0
2175,274,1,310.47,310.47,175.0
2177,75,4,924.85,231.2125,129.0
2178,110,1,52.0,52.0,25.0
2179,199,1,327.97,327.97,313.0
2180,64,2,570.5,285.25,431.0
2181,327,1,165.0,165.0,100.0
2182,4,1,312.62,312.62,642.0
2183,284,1,204.5,204.5,175.0
2184,44,1,267.13,267.13,326.0
2185,71,3,2748.31,916.1033333333334,393.6666666666667
2186,86,1,679.68,679.68,416.0
2187,104,1,162.29,162.29,232.0
2188,334,1,311.71,311.71,386.0
2189,53,1,208.75,208.75,116.0
2190,39,3,1049.7,349.90000000000003,162.0
2191,32,2,714.96,357.48,656.0
2192,366,4,1661.06,415.265,163.0
2193,208,1,1028.56,1028.56,344.0
2194,157,3,351.67,117.22333333333334,91.33333333333333
2195,54,1,173.97,173.97,80.0
2196,66,2,574.07,287.035,208.0
2198,130,1,406.09,406.09,283.0
2199,87,1,364.5,364.5,84.0
2200,1,3,563.94,187.98000000000002,38.666666666666664
2201,46,1,393.54,393.54,81.0
2202,333,1,252.42000000000002,252.42000000000002,144.0
2203,366,1,201.60000000000002,201.60000000000002,130.0
2204,72,1,158.04,158.04,84.0
2205,158,2,473.81,236.905,163.5
2206,373,1,115.65,115.65,51.0
2207,12,7,1960.1100000000001,280.0157142857143,107.57142857142857
2208,255,2,777.02,388.51,171.5
2209,29,2,277.05,138.525,22.5
