CustomerID,Frequency,Monetary,LastPurchaseDate,TotalQuantity,Country,Recency,AvgOrderValue,ItemsPerTransaction
15419.0,1,135.86,2011-11-15 09:23:00,230,United Kingdom,25,135.86,230.0
15421.0,4,950.36,2011-10-12 09:20:00,500,United Kingdom,59,237.59,125.0
15422.0,2,97.7,2011-01-20 16:17:00,38,United Kingdom,323,48.85,19.0
15423.0,1,43.5,2011-11-01 14:01:00,101,United Kingdom,38,43.5,101.0
15424.0,2,383.34,2011-03-30 13:02:00,554,United Kingdom,254,191.67,277.0
15426.0,5,1447.39,2011-11-20 15:36:00,674,United Kingdom,19,289.478,134.8
15427.0,3,1483.14,2011-11-06 14:29:00,1013,United Kingdom,33,494.38000000000005,337.6666666666667
15428.0,1,93.78,2011-11-24 16:54:00,102,United Kingdom,15,93.78,102.0
15429.0,2,397.35,2011-11-13 12:28:00,380,United Kingdom,27,198.675,190.0
15432.0,1,171.19,2011-11-16 16:30:00,65,United Kingdom,23,171.19,65.0
15433.0,2,533.3,2011-05-10 10:45:00,534,United Kingdom,214,266.65,267.0
15434.0,5,1041.48,2011-12-01 13:33:00,647,United Kingdom,8,208.296,129.4
15435.0,1,149.29,2011-11-17 16:39:00,54,United Kingdom,22,149.29,54.0
15436.0,3,1122.53,2011-11-27 16:05:00,613,United Kingdom,12,374.1766666666667,204.33333333333334
15437.0,1,200.16,2011-03-22 13:11:00,79,United Kingdom,262,200.16,79.0
15438.0,1,156.57999999999998,2011-07-31 14:19:00,59,United Kingdom,131,156.57999999999998,59.0
15440.0,3,383.68,2011-10-16 12:16:00,197,United Kingdom,55,127.89333333333333,65.66666666666667
15442.0,1,594.0,2011-04-05 12:24:00,120,United Kingdom,249,594.0,120.0
15444.0,2,1418.26,2011-11-30 17:37:00,764,United Kingdom,9,709.13,382.0
15445.0,1,113.5,2011-03-20 15:06:00,58,United Kingdom,264,113.5,58.0
15448.0,1,494.64,2011-01-31 10:42:00,232,United Kingdom,313,494.64,232.0
15449.0,3,974.52,2011-11-13 15:02:00,812,United Kingdom,26,324.84,270.6666666666667
15450.0,1,429.84,2011-11-09 17:11:00,376,United Kingdom,30,429.84,376.0
15452.0,3,538.73,2011-11-10 12:13:00,283,United Kingdom,30,179.57666666666668,94.33333333333333
15453.0,7,1388.37,2011-12-08 10:59:00,845,United Kingdom,2,198.3385714285714,120.71428571428571
15456.0,3,447.22,2011-03-01 13:51:00,660,United Kingdom,283,149.07333333333335,220.0
15457.0,1,237.07,2011-03-22 15:31:00,132,United Kingdom,262,237.07,132.0
15458.0,1,161.64,2011-11-14 13:08:00,156,United Kingdom,25,161.64,156.0
15462.0,3,234.6,2011-09-06 13:11:00,172,United Kingdom,94,78.2,57.333333333333336
15463.0,1,126.14,2011-11-10 12:57:00,106,United Kingdom,29,126.14,106.0
15466.0,1,334.53,2011-09-15 14:08:00,246,United Kingdom,85,334.53,246.0
15467.0,3,524.88,2011-11-30 14:17:00,310,United Kingdom,9,174.96,103.33333333333333
15468.0,2,467.51,2011-10-19 13:49:00,155,United Kingdom,51,233.755,77.5
15469.0,2,538.55,2011-10-20 16:21:00,153,United Kingdom,50,269.275,76.5
15471.0,1,469.48,2011-12-07 14:12:00,266,United Kingdom,2,469.48,266.0
15472.0,1,371.56,2011-08-18 15:17:00,251,United Kingdom,113,371.56,251.0
15473.0,7,1771.2,2011-11-25 15:15:00,672,United Kingdom,14,253.02857142857144,96.0
15475.0,1,454.10999999999996,2011-09-23 15:20:00,319,United Kingdom,77,454.10999999999996,319.0
15483.0,4,233.81,2011-07-01 13:07:00,295,United Kingdom,161,58.4525,73.75
15488.0,1,91.32000000000001,2011-09-08 10:11:00,73,United Kingdom,93,91.32000000000001,73.0
15489.0,3,1134.28,2011-11-17 08:53:00,608,United Kingdom,23,378.0933333333333,202.66666666666666
15492.0,2,659.4599999999999,2011-11-11 14:53:00,483,United Kingdom,28,329.72999999999996,241.5
15493.0,5,2001.8,2011-11-07 12:04:00,560,United Kingdom,33,400.36,112.0
15497.0,2,1262.2,2011-11-22 11:51:00,624,United Kingdom,18,631.1,312.0
15500.0,4,1131.56,2011-12-01 13:47:00,572,United Kingdom,8,282.89,143.0
15504.0,1,52.83,2011-09-19 13:45:00,33,United Kingdom,81,52.83,33.0
15506.0,3,979.26,2011-11-17 12:11:00,848,United Kingdom,23,326.42,282.6666666666667
15507.0,1,492.36,2011-06-21 11:19:00,162,United Kingdom,172,492.36,162.0
15508.0,6,1000.27,2011-06-03 15:43:00,440,United Kingdom,189,166.71166666666667,73.33333333333333
15511.0,5,909.23,2011-11-28 09:43:00,271,United Kingdom,12,181.846,54.2
15512.0,2,121.0,2011-07-07 10:20:00,68,United Kingdom,156,60.5,34.0
15516.0,3,62.43,2011-10-26 10:51:00,27,United Kingdom,45,20.81,9.0
15517.0,1,267.03,2011-04-20 14:02:00,293,United Kingdom,233,267.03,293.0
15518.0,8,1942.45,2011-10-06 13:05:00,1273,United Kingdom,64,242.80625,159.125
15520.0,1,343.5,2011-12-08 10:58:00,314,United Kingdom,2,343.5,314.0
15521.0,8,3000.2,2011-10-30 13:42:00,1836,United Kingdom,40,375.025,229.5
15522.0,2,398.84,2011-11-07 11:26:00,573,United Kingdom,33,199.42,286.5
15523.0,1,412.01000000000005,2011-09-16 16:29:00,132,United Kingdom,84,412.01000000000005,132.0
15524.0,1,440.0,2011-11-15 12:09:00,4,United Kingdom,25,440.0,4.0
15525.0,3,825.92,2011-12-07 14:43:00,416,United Kingdom,2,275.3066666666667,138.66666666666666
15526.0,2,148.44,2011-11-06 15:04:00,24,United Kingdom,33,74.22,12.0
15527.0,8,2429.78,2011-11-21 12:17:00,992,United Kingdom,19,303.7225,124.0
15528.0,1,229.33,2011-03-30 16:14:00,123,United Kingdom,254,229.33,123.0
15530.0,4,1502.35,2011-11-18 12:25:00,950,United Kingdom,22,375.5875,237.5
15532.0,4,1580.93,2011-11-14 14:51:00,521,United Kingdom,25,395.2325,130.25
15533.0,3,807.57,2011-11-20 15:35:00,289,United Kingdom,19,269.19,96.33333333333333
15535.0,4,536.4,2011-06-19 16:02:00,143,United Kingdom,173,134.1,35.75
15537.0,1,110.92,2011-06-29 13:10:00,29,United Kingdom,163,110.92,29.0
15539.0,1,538.46,2011-12-02 13:36:00,410,United Kingdom,7,538.46,410.0
15540.0,1,213.3,2011-11-28 13:51:00,200,United Kingdom,11,213.3,200.0
15541.0,1,85.13000000000001,2011-08-17 14:58:00,49,United Kingdom,114,85.13000000000001,49.0
15543.0,1,127.86,2011-02-24 15:26:00,86,United Kingdom,288,127.86,86.0
15545.0,2,292.71999999999997,2011-10-16 13:24:00,163,United Kingdom,54,146.35999999999999,81.5
15549.0,3,1693.26,2011-09-23 16:22:00,698,United Kingdom,77,564.42,232.66666666666666
15550.0,4,575.63,2011-12-05 15:38:00,295,United Kingdom,4,143.9075,73.75
15551.0,1,436.06,2011-11-03 12:37:00,218,United Kingdom,37,436.06,218.0
15552.0,1,90.12,2011-05-06 14:47:00,60,United Kingdom,217,90.12,60.0
15554.0,1,217.2,2011-03-07 09:00:00,74,United Kingdom,278,217.2,74.0
15556.0,1,279.77,2011-11-15 16:08:00,236,United Kingdom,24,279.77,236.0
15557.0,1,473.65000000000003,2011-11-11 12:46:00,219,United Kingdom,29,473.65000000000003,219.0
15561.0,4,800.59,2011-11-28 11:07:00,267,United Kingdom,12,200.1475,66.75
15563.0,4,1400.44,2011-11-17 14:50:00,1501,United Kingdom,22,350.11,375.25
15565.0,2,173.16,2011-10-20 14:33:00,60,United Kingdom,50,86.58,30.0
15567.0,1,186.01,2011-11-21 10:48:00,223,United Kingdom,19,186.01,223.0
15568.0,3,758.29,2011-12-07 11:27:00,461,United Kingdom,3,252.76333333333332,153.66666666666666
15569.0,5,1375.71,2011-08-28 10:15:00,666,United Kingdom,104,275.142,133.2
15571.0,4,650.4300000000001,2011-11-28 10:02:00,264,United Kingdom,12,162.60750000000002,66.0
15572.0,7,2552.86,2011-12-05 10:09:00,1229,United Kingdom,5,364.69428571428574,175.57142857142858
15573.0,2,607.45,2011-11-08 11:38:00,363,United Kingdom,32,303.725,181.5
15574.0,4,702.25,2011-06-15 12:01:00,349,United Kingdom,178,175.5625,87.25
15577.0,3,258.88,2011-07-11 17:03:00,89,United Kingdom,151,86.29333333333334,29.666666666666668
15578.0,1,127.1,2011-06-30 13:03:00,52,United Kingdom,162,127.1,52.0
15579.0,2,348.6,2011-10-02 12:45:00,120,United Kingdom,69,174.3,60.0
15582.0,3,682.9100000000001,2011-11-15 09:55:00,453,United Kingdom,25,227.63666666666668,151.0
15584.0,4,725.11,2011-11-16 10:55:00,314,United Kingdom,24,181.2775,78.5
15585.0,1,455.3,2011-06-16 08:38:00,320,United Kingdom,177,455.3,320.0
15587.0,4,913.6800000000001,2011-10-20 13:37:00,312,United Kingdom,50,228.42000000000002,78.0
15589.0,3,478.53000000000003,2011-03-29 09:54:00,243,United Kingdom,256,159.51000000000002,81.0
15592.0,1,388.58,2011-10-24 08:59:00,354,United Kingdom,47,388.58,354.0
15593.0,1,199.8,2011-09-30 11:46:00,60,United Kingdom,71,199.8,60.0
15594.0,5,1771.78,2011-11-24 08:53:00,983,United Kingdom,16,354.356,196.6
15596.0,5,1406.59,2011-08-31 10:55:00,561,United Kingdom,101,281.318,112.2
15597.0,1,324.57,2011-11-04 13:26:00,279,United Kingdom,35,324.57,279.0
15598.0,1,240.68,2011-10-17 16:04:00,160,United Kingdom,53,240.68,160.0
15599.0,2,761.74,2011-11-13 11:44:00,718,United Kingdom,27,380.87,359.0
15602.0,9,1297.8700000000001,2011-12-01 14:14:00,1137,United Kingdom,8,144.20777777777778,126.33333333333333
15603.0,1,48.480000000000004,2011-09-22 10:04:00,96,United Kingdom,79,48.480000000000004,96.0
15604.0,1,216.39,2011-10-18 14:47:00,159,United Kingdom,52,216.39,159.0
15605.0,5,1198.23,2011-11-03 14:17:00,441,United Kingdom,36,239.64600000000002,88.2
15606.0,9,2920.16,2011-10-09 15:47:00,892,United Kingdom,61,324.4622222222222,99.11111111111111
15608.0,4,1093.68,2011-11-11 13:20:00,714,United Kingdom,28,273.42,178.5
15609.0,1,298.48,2011-06-08 13:00:00,148,United Kingdom,184,298.48,148.0
15610.0,1,112.46000000000001,2011-10-19 10:36:00,66,United Kingdom,52,112.46000000000001,66.0
15612.0,2,195.15,2011-11-03 14:52:00,52,United Kingdom,36,97.575,26.0
15618.0,4,776.851,2011-11-07 08:34:00,454,United Kingdom,33,194.21275,113.5
15619.0,1,336.40000000000003,2011-11-29 08:14:00,136,United Kingdom,11,336.40000000000003,136.0
15620.0,3,1553.18,2011-10-14 12:41:00,915,United Kingdom,57,517.7266666666667,305.0
15621.0,4,1293.03,2011-12-05 14:01:00,501,United Kingdom,4,323.2575,125.25
15623.0,1,301.03,2011-07-21 17:26:00,125,United Kingdom,141,301.03,125.0
15624.0,4,588.13,2011-08-15 11:38:00,357,United Kingdom,117,147.0325,89.25
15625.0,4,1534.26,2011-08-28 10:21:00,1188,United Kingdom,104,383.565,297.0
15626.0,2,675.8,2011-09-26 10:03:00,766,United Kingdom,75,337.9,383.0
15628.0,9,2870.2400000000002,2011-12-05 10:24:00,1894,United Kingdom,5,318.91555555555556,210.44444444444446
15630.0,2,1186.35,2011-10-25 15:36:00,800,United Kingdom,45,593.175,400.0
15634.0,1,243.55,2011-11-22 16:28:00,99,United Kingdom,17,243.55,99.0
15636.0,2,724.76,2011-09-11 11:17:00,284,United Kingdom,90,362.38,142.0
15637.0,1,223.36,2011-10-18 08:28:00,128,United Kingdom,53,223.36,128.0
15639.0,1,425.32,2011-07-28 14:30:00,323,United Kingdom,134,425.32,323.0
15641.0,4,1887.2,2011-08-26 14:04:00,1562,United Kingdom,105,471.8,390.5
15643.0,3,664.0,2011-06-01 07:38:00,246,United Kingdom,192,221.33333333333334,82.0
15644.0,4,813.0,2011-06-26 14:54:00,557,United Kingdom,166,203.25,139.25
15645.0,1,612.01,2011-11-21 11:55:00,256,United Kingdom,19,612.01,256.0
15646.0,3,447.64000000000004,2011-07-05 09:53:00,394,United Kingdom,158,149.21333333333334,131.33333333333334
15648.0,2,657.35,2011-05-19 15:53:00,221,United Kingdom,204,328.675,110.5
15651.0,3,646.3,2011-11-03 08:41:00,479,United Kingdom,37,215.4333333333333,159.66666666666666
15652.0,1,337.74,2011-09-09 14:22:00,208,United Kingdom,91,337.74,208.0
15654.0,2,922.53,2011-11-30 13:08:00,475,United Kingdom,9,461.265,237.5
15655.0,1,560.67,2011-04-10 15:25:00,324,United Kingdom,243,560.67,324.0
15656.0,4,748.5,2011-10-25 14:56:00,343,United Kingdom,45,187.125,85.75
15657.0,1,30.0,2011-11-17 12:19:00,24,United Kingdom,23,30.0,24.0
15658.0,5,1024.1000000000001,2011-06-02 15:22:00,242,United Kingdom,190,204.82000000000002,48.4
15659.0,1,306.45,2011-10-27 09:23:00,111,United Kingdom,44,306.45,111.0
15660.0,9,1600.86,2011-11-14 16:58:00,1050,United Kingdom,25,177.87333333333333,116.66666666666667
15661.0,2,309.8,2011-01-26 13:56:00,236,United Kingdom,317,154.9,118.0
15663.0,1,138.14,2011-08-25 15:50:00,106,United Kingdom,106,138.14,106.0
15664.0,1,386.43,2011-10-20 10:57:00,157,United Kingdom,51,386.43,157.0
15667.0,1,301.32,2011-10-31 10:56:00,240,United Kingdom,40,301.32,240.0
15668.0,1,76.32000000000001,2011-05-06 10:39:00,72,United Kingdom,218,76.32000000000001,72.0
15669.0,4,684.34,2011-10-30 16:03:00,342,United Kingdom,40,171.085,85.5
15670.0,1,173.05,2011-02-16 10:50:00,91,United Kingdom,297,173.05,91.0
15671.0,7,2657.13,2011-11-21 12:43:00,1699,United Kingdom,19,379.59000000000003,242.71428571428572
15674.0,5,2446.6,2011-09-27 15:17:00,1275,United Kingdom,73,489.32,255.0
15675.0,3,323.69,2011-09-19 13:48:00,527,United Kingdom,81,107.89666666666666,175.66666666666666
15677.0,1,657.23,2011-10-21 15:36:00,319,United Kingdom,49,657.23,319.0
15678.0,1,352.7,2011-10-18 09:25:00,184,United Kingdom,53,352.7,184.0
15679.0,4,781.28,2011-11-15 16:19:00,1170,United Kingdom,24,195.32,292.5
15680.0,3,1333.68,2011-11-30 13:46:00,952,United Kingdom,9,444.56,317.3333333333333
15681.0,5,1426.16,2011-11-14 16:30:00,816,United Kingdom,25,285.232,163.2
15683.0,1,193.75,2011-08-14 12:56:00,131,United Kingdom,117,193.75,131.0
15687.0,9,2993.1,2011-12-01 08:33:00,1310,United Kingdom,9,332.56666666666666,145.55555555555554
15689.0,2,254.1,2011-08-12 09:37:00,84,United Kingdom,120,127.05,42.0
15690.0,2,239.76,2011-12-05 15:59:00,408,United Kingdom,4,119.88,204.0
15691.0,1,136.8,2011-04-01 15:13:00,72,United Kingdom,252,136.8,72.0
15692.0,1,191.04,2011-11-11 14:12:00,138,United Kingdom,28,191.04,138.0
15695.0,2,409.98,2011-03-18 08:32:00,212,United Kingdom,267,204.99,106.0
15696.0,8,2736.46,2011-11-06 14:02:00,1028,United Kingdom,33,342.0575,128.5
15699.0,1,309.65,2011-11-22 08:26:00,113,United Kingdom,18,309.65,113.0
15700.0,2,696.68,2011-06-20 16:53:00,357,United Kingdom,172,348.34,178.5
15701.0,4,1542.14,2011-12-07 14:39:00,923,United Kingdom,2,385.535,230.75
15703.0,1,211.5,2011-03-20 10:51:00,66,United Kingdom,265,211.5,66.0
15704.0,4,2293.62,2011-07-22 13:35:00,1028,United Kingdom,140,573.405,257.0
15705.0,1,143.1,2011-05-22 15:37:00,62,United Kingdom,201,143.1,62.0
15706.0,4,1060.56,2011-10-07 10:09:00,321,United Kingdom,64,265.14,80.25
15707.0,4,945.58,2011-11-04 14:35:00,605,United Kingdom,35,236.395,151.25
15709.0,1,133.25,2011-03-01 10:38:00,121,United Kingdom,284,133.25,121.0
15712.0,5,1072.3600000000001,2011-11-30 14:09:00,486,United Kingdom,9,214.47200000000004,97.2
15713.0,2,356.7,2011-07-19 13:34:00,150,United Kingdom,143,178.35,75.0
15714.0,2,330.88,2011-11-28 11:26:00,187,United Kingdom,12,165.44,93.5
15716.0,4,1118.81,2011-07-17 11:59:00,744,United Kingdom,146,279.7025,186.0
15717.0,1,150.3,2011-04-19 13:21:00,70,United Kingdom,234,150.3,70.0
15720.0,1,598.73,2011-11-15 14:48:00,281,United Kingdom,24,598.73,281.0
15721.0,1,507.08,2011-11-28 12:14:00,409,United Kingdom,12,507.08,409.0
15722.0,5,2222.56,2011-11-04 11:43:00,1026,United Kingdom,36,444.512,205.2
15724.0,2,218.25,2011-05-22 14:40:00,73,United Kingdom,201,109.125,36.5
15725.0,1,415.25,2011-11-24 14:51:00,221,United Kingdom,15,415.25,221.0
15729.0,1,85.0,2011-05-11 12:36:00,28,United Kingdom,213,85.0,28.0
15730.0,3,1120.88,2011-10-05 12:31:00,689,United Kingdom,66,373.6266666666667,229.66666666666666
15732.0,2,294.12,2011-05-11 14:24:00,215,United Kingdom,212,147.06,107.5
15733.0,1,162.3,2011-03-02 09:05:00,62,United Kingdom,283,162.3,62.0
15734.0,2,1339.45,2011-08-17 10:50:00,346,United Kingdom,115,669.725,173.0
15737.0,8,1205.1200000000001,2011-11-25 11:21:00,599,United Kingdom,15,150.64000000000001,74.875
15740.0,1,154.88,2011-10-21 14:29:00,152,United Kingdom,49,154.88,152.0
15743.0,4,784.46,2011-11-23 17:19:00,216,United Kingdom,16,196.115,54.0
15744.0,1,34.8,2011-09-23 09:52:00,120,United Kingdom,78,34.8,120.0
15745.0,4,1094.59,2011-11-20 13:45:00,421,United Kingdom,19,273.6475,105.25
15746.0,1,196.88,2011-07-28 15:21:00,178,United Kingdom,134,196.88,178.0
15747.0,3,974.04,2011-11-27 12:26:00,480,United Kingdom,13,324.68,160.0
15748.0,1,149.31,2011-10-30 12:51:00,51,United Kingdom,40,149.31,51.0
15750.0,8,2465.48,2011-12-07 12:34:00,1786,United Kingdom,3,308.185,223.25
15752.0,7,2637.38,2011-10-31 11:37:00,1978,United Kingdom,40,376.7685714285714,282.57142857142856
15753.0,1,79.2,2011-02-08 12:41:00,144,United Kingdom,305,79.2,144.0
15754.0,3,458.57,2011-10-19 14:40:00,199,United Kingdom,51,152.85666666666665,66.33333333333333
15755.0,6,2364.25,2011-11-29 14:57:00,1427,United Kingdom,10,394.0416666666667,237.83333333333334
15756.0,4,532.96,2011-10-09 13:30:00,242,United Kingdom,61,133.24,60.5
15757.0,2,714.42,2011-10-05 12:14:00,491,United Kingdom,66,357.21,245.5
15758.0,1,205.25,2011-11-15 10:48:00,47,United Kingdom,25,205.25,47.0
15759.0,3,253.04,2011-05-05 15:13:00,60,United Kingdom,218,84.34666666666666,20.0
15762.0,2,583.75,2011-10-05 16:15:00,251,United Kingdom,65,291.875,125.5
15763.0,2,1086.92,2011-11-08 09:44:00,271,United Kingdom,32,543.46,135.5
15766.0,1,315.06,2011-10-06 17:03:00,170,United Kingdom,64,315.06,170.0
15768.0,3,621.8299999999999,2011-08-16 10:48:00,244,United Kingdom,116,207.27666666666664,81.33333333333333
15773.0,1,635.6800000000001,2011-12-04 12:48:00,311,United Kingdom,6,635.6800000000001,311.0
15774.0,1,270.8,2011-10-02 12:04:00,87,United Kingdom,69,270.8,87.0
15775.0,1,104.9,2011-04-08 12:56:00,68,United Kingdom,245,104.9,68.0
15776.0,1,241.62,2011-07-29 13:46:00,138,United Kingdom,133,241.62,138.0
15777.0,4,1047.11,2011-04-12 16:43:00,378,United Kingdom,241,261.7775,94.5
15780.0,3,475.28000000000003,2011-06-09 12:01:00,220,United Kingdom,184,158.42666666666668,73.33333333333333
15781.0,3,345.46,2011-11-14 14:57:00,180,United Kingdom,25,115.15333333333332,60.0
15783.0,1,246.3,2011-11-29 09:50:00,212,United Kingdom,11,246.3,212.0
15785.0,5,2328.9700000000003,2011-11-07 11:33:00,1612,United Kingdom,33,465.79400000000004,322.4
15787.0,3,948.05,2011-11-13 14:55:00,540,United Kingdom,26,316.01666666666665,180.0
15790.0,1,220.85,2011-11-29 14:53:00,114,United Kingdom,10,220.85,114.0
15793.0,3,965.61,2011-11-25 09:31:00,553,United Kingdom,15,321.87,184.33333333333334
15796.0,8,2711.56,2011-12-08 19:55:00,861,United Kingdom,1,338.945,107.625
15797.0,4,2207.4,2011-08-18 17:04:00,873,United Kingdom,113,551.85,218.25
15799.0,3,884.14,2011-09-25 12:46:00,955,United Kingdom,76,294.7133333333333,318.3333333333333
15800.0,2,699.08,2011-08-24 14:23:00,335,United Kingdom,107,349.54,167.5
15801.0,3,1063.95,2011-10-24 13:52:00,570,United Kingdom,46,354.65000000000003,190.0
15802.0,1,451.42,2011-07-20 11:38:00,1,United Kingdom,143,451.42,1.0
15803.0,1,415.82000000000005,2011-10-19 14:56:00,290,United Kingdom,51,415.82000000000005,290.0
15806.0,3,784.58,2011-10-24 14:35:00,602,United Kingdom,46,261.5266666666667,200.66666666666666
15807.0,3,903.9,2011-10-20 14:10:00,430,United Kingdom,50,301.3,143.33333333333334
15809.0,5,515.77,2011-11-03 16:40:00,301,United Kingdom,36,103.154,60.2
15810.0,4,1391.98,2011-09-22 09:38:00,861,United Kingdom,79,347.995,215.25
15811.0,6,2218.62,2011-11-17 15:31:00,1071,United Kingdom,22,369.77,178.5
15812.0,5,1801.14,2011-08-24 14:19:00,922,United Kingdom,107,360.228,184.4
15813.0,2,1303.9099999999999,2011-05-16 08:13:00,603,United Kingdom,208,651.9549999999999,301.5
15814.0,4,1945.33,2011-11-23 08:17:00,1271,United Kingdom,17,486.3325,317.75
15815.0,5,2100.6,2011-10-07 12:42:00,1856,United Kingdom,64,420.12,371.2
15819.0,4,1905.45,2011-10-21 14:50:00,1357,United Kingdom,49,476.3625,339.25
15820.0,1,206.98,2011-01-24 12:00:00,128,United Kingdom,320,206.98,128.0
15821.0,2,570.96,2011-10-26 15:48:00,202,United Kingdom,44,285.48,101.0
15822.0,2,885.47,2011-12-06 14:50:00,375,United Kingdom,3,442.735,187.5
15825.0,1,532.94,2011-06-20 13:27:00,220,United Kingdom,172,532.94,220.0
15826.0,3,1654.31,2011-10-14 16:05:00,963,United Kingdom,56,551.4366666666666,321.0
15830.0,1,576.0,2011-11-02 10:40:00,415,United Kingdom,38,576.0,415.0
15831.0,3,801.76,2011-10-12 13:14:00,1105,United Kingdom,58,267.25333333333333,368.3333333333333
15834.0,4,2233.75,2011-09-30 14:41:00,965,United Kingdom,70,558.4375,241.25
15835.0,4,954.09,2011-10-26 15:47:00,439,United Kingdom,44,238.5225,109.75
15836.0,1,137.37,2011-10-20 17:13:00,26,United Kingdom,50,137.37,26.0
15837.0,1,391.98,2011-10-06 09:01:00,189,United Kingdom,65,391.98,189.0
15839.0,3,1048.49,2011-11-06 13:54:00,675,United Kingdom,33,349.49666666666667,225.0
15840.0,2,355.56,2011-10-12 09:08:00,396,United Kingdom,59,177.78,198.0
15841.0,4,1224.06,2011-09-28 12:15:00,942,United Kingdom,73,306.015,235.5
15843.0,1,118.95000000000002,2011-02-09 10:19:00,27,United Kingdom,304,118.95000000000002,27.0
15844.0,1,130.73999999999998,2011-10-24 15:19:00,134,United Kingdom,46,130.73999999999998,134.0
15847.0,2,389.27,2011-11-01 14:41:00,449,United Kingdom,38,194.635,224.5
15850.0,2,238.85,2011-11-20 14:14:00,302,United Kingdom,19,119.425,151.0
15852.0,2,160.71,2011-06-06 11:22:00,48,United Kingdom,187,80.355,24.0
15853.0,1,110.8,2011-10-19 10:38:00,135,United Kingdom,52,110.8,135.0
15855.0,5,712.24,2011-07-26 10:20:00,470,United Kingdom,137,142.448,94.0
15857.0,1,297.0,2011-11-21 12:18:00,308,United Kingdom,19,297.0,308.0
15858.0,5,1438.85,2011-11-24 12:48:00,1167,United Kingdom,16,287.77,233.4
15860.0,8,977.21,2011-10-30 11:25:00,440,United Kingdom,41,122.15125,55.0
15862.0,4,832.88,2011-12-01 13:28:00,585,United Kingdom,8,208.22,146.25
15863.0,2,68.84,2011-11-14 12:49:00,19,United Kingdom,26,34.42,9.5
15864.0,6,1936.3200000000002,2011-11-17 13:32:00,1192,United Kingdom,22,322.72,198.66666666666666
15865.0,3,895.13,2011-10-30 12:43:00,368,United Kingdom,41,298.37666666666667,122.66666666666667
15866.0,1,230.53,2011-08-30 14:09:00,126,United Kingdom,101,230.53,126.0
15869.0,2,149.64,2011-03-07 17:23:00,175,United Kingdom,277,74.82,87.5
15870.0,1,354.09000000000003,2011-11-07 10:58:00,335,United Kingdom,33,354.09000000000003,335.0
15872.0,2,360.93,2011-11-25 11:55:00,212,United Kingdom,15,180.465,106.0
15877.0,2,493.28,2011-12-08 11:53:00,371,United Kingdom,2,246.64,185.5
15881.0,5,501.39000000000004,2011-01-31 16:59:00,260,United Kingdom,312,100.278,52.0
15882.0,4,516.36,2011-05-25 11:35:00,276,United Kingdom,199,129.09,69.0
15883.0,2,396.48,2011-12-07 17:05:00,223,United Kingdom,2,198.24,111.5
15885.0,3,379.35,2011-09-08 10:43:00,111,United Kingdom,93,126.45,37.0
15886.0,1,181.09,2011-10-10 14:25:00,147,United Kingdom,60,181.09,147.0
15888.0,1,168.31,2011-09-20 12:30:00,76,United Kingdom,81,168.31,76.0
15889.0,2,446.87,2011-07-06 11:10:00,215,United Kingdom,157,223.435,107.5
15891.0,1,524.52,2011-04-27 12:35:00,442,United Kingdom,227,524.52,442.0
15894.0,2,263.55,2011-03-31 13:50:00,168,United Kingdom,253,131.775,84.0
15895.0,1,179.17,2011-07-13 10:27:00,94,United Kingdom,150,179.17,94.0
15897.0,2,222.05,2011-05-29 13:50:00,261,United Kingdom,194,111.025,130.5
15898.0,5,1388.88,2011-12-08 15:23:00,570,United Kingdom,1,277.776,114.0
15900.0,1,351.11,2011-11-16 12:19:00,221,United Kingdom,24,351.11,221.0
15901.0,3,363.88,2011-11-23 12:43:00,384,United Kingdom,17,121.29333333333334,128.0
15904.0,1,164.68,2011-12-01 14:50:00,84,United Kingdom,8,164.68,84.0
15906.0,7,1567.69,2011-11-20 12:24:00,544,United Kingdom,20,223.9557142857143,77.71428571428571
15907.0,3,967.45,2011-12-06 12:21:00,509,United Kingdom,4,322.48333333333335,169.66666666666666
15909.0,1,191.94,2011-06-19 10:38:00,98,United Kingdom,174,191.94,98.0
15910.0,8,1232.18,2011-12-09 10:51:00,1015,United Kingdom,1,154.0225,126.875
15912.0,2,264.62,2011-06-14 14:29:00,185,United Kingdom,178,132.31,92.5
15916.0,8,1528.09,2011-11-23 13:46:00,757,United Kingdom,16,191.01125,94.625
15917.0,1,123.1,2011-04-06 10:40:00,42,United Kingdom,248,123.1,42.0
15918.0,2,334.23,2011-06-02 11:42:00,153,United Kingdom,191,167.115,76.5
15919.0,2,639.89,2011-11-20 11:28:00,545,United Kingdom,20,319.945,272.5
15920.0,4,167.5,2011-07-08 15:31:00,99,United Kingdom,154,41.875,24.75
15921.0,1,336.03000000000003,2011-06-20 11:03:00,166,United Kingdom,173,336.03000000000003,166.0
15925.0,1,207.15,2011-05-29 15:35:00,93,United Kingdom,194,207.15,93.0
15930.0,1,426.63,2011-10-03 14:52:00,139,United Kingdom,67,426.63,139.0
15932.0,8,2495.87,2011-12-05 17:13:00,2325,United Kingdom,4,311.98375,290.625
15933.0,3,1107.46,2011-11-18 13:14:00,885,United Kingdom,21,369.15333333333336,295.0
15935.0,2,416.86,2011-04-14 13:27:00,115,United Kingdom,239,208.43,57.5
15937.0,1,145.35,2011-10-06 15:48:00,73,United Kingdom,64,145.35,73.0
15938.0,5,404.58,2011-08-19 12:56:00,240,United Kingdom,112,80.916,48.0
15940.0,1,35.8,2011-02-01 16:18:00,4,United Kingdom,311,35.8,4.0
